[ModuleInfo]
ManufacturerID = 4104
ModuleID = 40
FirmwareVersion = 6
UID = 0049-00503418-34064E45
GainReg = 4
ChannelNumber = 3
[OffsetResult]
Channel1Offset_mV = 2
Channel2Offset_mV = -40
Channel3Offset_mV = 176
51 	636251044873828000 	-86 	96 	-20 	849921 	0	0	0
52 	636251044873828000 	-104 	93 	-44 	849922 	0	0	0
53 	636251044873828000 	-83 	117 	-16 	849923 	0	0	0
54 	636251044873828000 	-103 	114 	-70 	849924 	0	0	0
55 	636251044873828000 	-110 	99 	-40 	849925 	0	0	0
56 	636251044873828000 	-110 	117 	-56 	849926 	0	0	0
57 	636251044873828000 	-135 	101 	-64 	849927 	0	0	0
58 	636251044873828000 	-87 	113 	-52 	849928 	0	0	0
59 	636251044873828000 	-111 	105 	-26 	849929 	0	0	0
60 	636251044873828000 	-88 	104 	-55 	849930 	0	0	0
61 	636251044874835000 	-108 	122 	-25 	849931 	0	0	0
62 	636251044874835000 	-117 	112 	-64 	849932 	0	0	0
63 	636251044874835000 	-114 	115 	-35 	849933 	0	0	0
64 	636251044874835000 	-105 	108 	-52 	849934 	0	0	0
65 	636251044874835000 	-98 	108 	-37 	849935 	0	0	0
66 	636251044874835000 	-114 	104 	-59 	849936 	0	0	0
67 	636251044874835000 	-100 	112 	-45 	849937 	0	0	0
68 	636251044874835000 	-81 	104 	-66 	849938 	0	0	0
69 	636251044874835000 	-104 	104 	-17 	849939 	0	0	0
70 	636251044874835000 	-119 	100 	-54 	849940 	0	0	0
71 	636251044875825000 	-112 	122 	-44 	849941 	0	0	0
72 	636251044875825000 	-92 	97 	-40 	849942 	0	0	0
73 	636251044875825000 	-103 	91 	-54 	849943 	0	0	0
74 	636251044875825000 	-121 	108 	-28 	849944 	0	0	0
75 	636251044875825000 	-96 	101 	-24 	849945 	0	0	0
76 	636251044875825000 	-124 	99 	-52 	849946 	0	0	0
77 	636251044875825000 	-68 	104 	-12 	849947 	0	0	0
78 	636251044875825000 	-92 	94 	-15 	849948 	0	0	0
79 	636251044875825000 	-114 	98 	-30 	849949 	0	0	0
80 	636251044875825000 	-115 	96 	-37 	849950 	0	0	0
81 	636251044876915000 	-82 	105 	-34 	849951 	0	0	0
82 	636251044876915000 	-107 	94 	-21 	849952 	0	0	0
83 	636251044876915000 	-80 	103 	-34 	849953 	0	0	0
84 	636251044876915000 	-150 	116 	-49 	849954 	0	0	0
85 	636251044876915000 	-92 	99 	4 	849955 	0	0	0
86 	636251044876915000 	-104 	100 	-18 	849956 	0	0	0
87 	636251044876915000 	-106 	98 	-19 	849957 	0	0	0
88 	636251044876915000 	-99 	96 	-5 	849958 	0	0	0
89 	636251044876915000 	-107 	118 	-41 	849959 	0	0	0
90 	636251044876915000 	-85 	87 	-13 	849960 	0	0	0
91 	636251044877897000 	-82 	113 	-39 	849961 	0	0	0
92 	636251044877897000 	-102 	119 	-38 	849962 	0	0	0
93 	636251044877897000 	-98 	99 	-36 	849963 	0	0	0
94 	636251044877897000 	-122 	103 	-22 	849964 	0	0	0
95 	636251044877897000 	-110 	93 	-32 	849965 	0	0	0
96 	636251044877897000 	-100 	101 	-10 	849966 	0	0	0
97 	636251044877897000 	-95 	98 	-14 	849967 	0	0	0
98 	636251044877897000 	-102 	102 	-26 	849968 	0	0	0
99 	636251044877897000 	-88 	104 	-22 	849969 	0	0	0
100 	636251044877897000 	-116 	105 	-50 	849970 	0	0	0
101 	636251044878886000 	-111 	117 	-20 	849971 	0	0	0
102 	636251044878886000 	-105 	98 	-12 	849972 	0	0	0
103 	636251044878886000 	-85 	78 	-36 	849973 	0	0	0
104 	636251044878886000 	-85 	96 	-19 	849974 	0	0	0
105 	636251044878886000 	-85 	99 	-2 	849975 	0	0	0
106 	636251044878886000 	-114 	89 	5 	849976 	0	0	0
107 	636251044878886000 	-85 	98 	-37 	849977 	0	0	0
108 	636251044878886000 	-131 	109 	22 	849978 	0	0	0
109 	636251044878886000 	-114 	105 	-34 	849979 	0	0	0
110 	636251044878886000 	-129 	99 	-12 	849980 	0	0	0
111 	636251044879977000 	-119 	110 	-37 	849981 	0	0	0
112 	636251044879977000 	-103 	93 	-32 	849982 	0	0	0
113 	636251044879977000 	-116 	82 	-46 	849983 	0	0	0
114 	636251044879977000 	-90 	91 	-36 	849984 	0	0	0
115 	636251044879977000 	-130 	83 	-22 	849985 	0	0	0
116 	636251044879977000 	-98 	73 	-3 	849986 	0	0	0
117 	636251044879977000 	-75 	94 	6 	849987 	0	0	0
118 	636251044879977000 	-79 	86 	8 	849988 	0	0	0
119 	636251044879977000 	-96 	94 	-10 	849989 	0	0	0
120 	636251044879977000 	-79 	95 	-2 	849990 	0	0	0
121 	636251044880967000 	-76 	83 	-38 	849991 	0	0	0
122 	636251044880967000 	-88 	99 	-14 	849992 	0	0	0
123 	636251044880967000 	-103 	95 	-6 	849993 	0	0	0
124 	636251044880967000 	-90 	97 	17 	849994 	0	0	0
125 	636251044880967000 	-85 	84 	-55 	849995 	0	0	0
126 	636251044880967000 	-96 	100 	4 	849996 	0	0	0
127 	636251044880967000 	-108 	85 	-20 	849997 	0	0	0
128 	636251044880967000 	-106 	87 	-29 	849998 	0	0	0
129 	636251044880967000 	-106 	106 	-23 	849999 	0	0	0
130 	636251044880967000 	-80 	93 	-14 	850000 	0	0	0
131 	636251044881962000 	-105 	99 	-57 	850001 	0	0	0
132 	636251044881962000 	-104 	94 	3 	850002 	0	0	0
133 	636251044881962000 	-107 	76 	-36 	850003 	0	0	0
134 	636251044881962000 	-88 	87 	-19 	850004 	0	0	0
135 	636251044881962000 	-81 	91 	-34 	850005 	0	0	0
136 	636251044881962000 	-87 	71 	-6 	850006 	0	0	0
137 	636251044881962000 	-107 	104 	-16 	850007 	0	0	0
138 	636251044881962000 	-94 	90 	-22 	850008 	0	0	0
139 	636251044881962000 	-97 	85 	3 	850009 	0	0	0
140 	636251044881962000 	-114 	86 	-22 	850010 	0	0	0
141 	636251044882959000 	-81 	106 	-26 	850011 	0	0	0
142 	636251044882959000 	-104 	76 	-39 	850012 	0	0	0
143 	636251044882959000 	-90 	81 	-36 	850013 	0	0	0
144 	636251044882959000 	-102 	78 	-23 	850014 	0	0	0
145 	636251044882959000 	-89 	91 	-7 	850015 	0	0	0
146 	636251044882959000 	-89 	72 	-27 	850016 	0	0	0
147 	636251044882959000 	-101 	82 	22 	850017 	0	0	0
148 	636251044882959000 	-80 	57 	-12 	850018 	0	0	0
149 	636251044882959000 	-106 	94 	15 	850019 	0	0	0
150 	636251044882959000 	-116 	89 	-4 	850020 	0	0	0
151 	636251044884059000 	-86 	94 	6 	850021 	0	0	0
152 	636251044884059000 	-90 	88 	9 	850022 	0	0	0
153 	636251044884059000 	-92 	70 	-2 	850023 	0	0	0
154 	636251044884059000 	-95 	72 	6 	850024 	0	0	0
155 	636251044884059000 	-56 	82 	55 	850025 	0	0	0
156 	636251044884059000 	-108 	97 	9 	850026 	0	0	0
157 	636251044884059000 	-89 	99 	10 	850027 	0	0	0
158 	636251044884059000 	-108 	82 	14 	850028 	0	0	0
159 	636251044884059000 	-78 	75 	19 	850029 	0	0	0
160 	636251044884059000 	-92 	81 	-21 	850030 	0	0	0
161 	636251044885090000 	-79 	87 	11 	850031 	0	0	0
162 	636251044885090000 	-101 	82 	-11 	850032 	0	0	0
163 	636251044885090000 	-98 	85 	16 	850033 	0	0	0
164 	636251044885090000 	-94 	92 	-19 	850034 	0	0	0
165 	636251044885090000 	-87 	88 	30 	850035 	0	0	0
166 	636251044885090000 	-94 	84 	11 	850036 	0	0	0
167 	636251044885090000 	-84 	66 	18 	850037 	0	0	0
168 	636251044885090000 	-60 	90 	5 	850038 	0	0	0
169 	636251044885090000 	-97 	94 	25 	850039 	0	0	0
170 	636251044885090000 	-98 	74 	-5 	850040 	0	0	0
171 	636251044886094000 	-109 	90 	35 	850041 	0	0	0
172 	636251044886094000 	-98 	114 	6 	850042 	0	0	0
173 	636251044886094000 	-86 	65 	41 	850043 	0	0	0
174 	636251044886094000 	-116 	94 	4 	850044 	0	0	0
175 	636251044886094000 	-78 	72 	46 	850045 	0	0	0
176 	636251044886094000 	-87 	68 	5 	850046 	0	0	0
177 	636251044886094000 	-96 	81 	28 	850047 	0	0	0
178 	636251044886094000 	-106 	90 	18 	850048 	0	0	0
179 	636251044886094000 	-100 	96 	29 	850049 	0	0	0
180 	636251044886104000 	-94 	69 	21 	850050 	0	0	0
181 	636251044887095000 	-105 	84 	-5 	850051 	0	0	0
182 	636251044887095000 	-98 	104 	1 	850052 	0	0	0
183 	636251044887095000 	-99 	72 	15 	850053 	0	0	0
184 	636251044887095000 	-86 	95 	16 	850054 	0	0	0
185 	636251044887095000 	-102 	93 	8 	850055 	0	0	0
186 	636251044887095000 	-70 	61 	8 	850056 	0	0	0
187 	636251044887095000 	-130 	91 	14 	850057 	0	0	0
188 	636251044887095000 	-119 	77 	2 	850058 	0	0	0
189 	636251044887095000 	-74 	95 	20 	850059 	0	0	0
190 	636251044887095000 	-79 	69 	8 	850060 	0	0	0
191 	636251044888086000 	-107 	71 	-4 	850061 	0	0	0
192 	636251044888086000 	-110 	83 	17 	850062 	0	0	0
193 	636251044888086000 	-90 	79 	19 	850063 	0	0	0
194 	636251044888086000 	-89 	69 	20 	850064 	0	0	0
195 	636251044888086000 	-93 	71 	4 	850065 	0	0	0
196 	636251044888086000 	-68 	80 	36 	850066 	0	0	0
197 	636251044888086000 	-111 	78 	-11 	850067 	0	0	0
198 	636251044888086000 	-105 	77 	23 	850068 	0	0	0
199 	636251044888086000 	-93 	71 	11 	850069 	0	0	0
200 	636251044888086000 	-128 	98 	17 	850070 	0	0	0
201 	636251044889177000 	-104 	70 	5 	850071 	0	0	0
202 	636251044889177000 	-114 	100 	25 	850072 	0	0	0
203 	636251044889177000 	-135 	79 	-1 	850073 	0	0	0
204 	636251044889177000 	-91 	80 	49 	850074 	0	0	0
205 	636251044889177000 	-104 	81 	26 	850075 	0	0	0
206 	636251044889177000 	-93 	75 	48 	850076 	0	0	0
207 	636251044889177000 	-101 	81 	2 	850077 	0	0	0
208 	636251044889177000 	-95 	68 	37 	850078 	0	0	0
209 	636251044889177000 	-101 	76 	4 	850079 	0	0	0
210 	636251044889177000 	-83 	69 	55 	850080 	0	0	0
211 	636251044890172000 	-62 	80 	8 	850081 	0	0	0
212 	636251044890172000 	-104 	77 	35 	850082 	0	0	0
213 	636251044890172000 	-90 	81 	15 	850083 	0	0	0
214 	636251044890172000 	-89 	70 	26 	850084 	0	0	0
215 	636251044890172000 	-85 	73 	8 	850085 	0	0	0
216 	636251044890172000 	-86 	56 	28 	850086 	0	0	0
217 	636251044890172000 	-81 	63 	35 	850087 	0	0	0
218 	636251044890172000 	-62 	57 	62 	850088 	0	0	0
219 	636251044890172000 	-74 	67 	18 	850089 	0	0	0
220 	636251044890172000 	-90 	60 	37 	850090 	0	0	0
221 	636251044891160000 	-89 	84 	-1 	850091 	0	0	0
222 	636251044891160000 	-89 	70 	16 	850092 	0	0	0
223 	636251044891160000 	-93 	73 	16 	850093 	0	0	0
224 	636251044891160000 	-105 	75 	36 	850094 	0	0	0
225 	636251044891160000 	-84 	79 	9 	850095 	0	0	0
226 	636251044891160000 	-113 	71 	20 	850096 	0	0	0
227 	636251044891160000 	-98 	79 	-22 	850097 	0	0	0
228 	636251044891160000 	-98 	78 	24 	850098 	0	0	0
229 	636251044891160000 	-72 	79 	36 	850099 	0	0	0
230 	636251044891160000 	-127 	92 	22 	850100 	0	0	0
231 	636251044892161000 	-75 	59 	40 	850101 	0	0	0
232 	636251044892161000 	-87 	78 	17 	850102 	0	0	0
233 	636251044892161000 	-115 	73 	2 	850103 	0	0	0
234 	636251044892161000 	-92 	60 	-7 	850104 	0	0	0
235 	636251044892161000 	-100 	68 	18 	850105 	0	0	0
236 	636251044892161000 	-85 	49 	42 	850106 	0	0	0
237 	636251044892161000 	-114 	70 	7 	850107 	0	0	0
238 	636251044892161000 	-91 	64 	29 	850108 	0	0	0
239 	636251044892161000 	-76 	64 	37 	850109 	0	0	0
240 	636251044892161000 	-90 	60 	35 	850110 	0	0	0
241 	636251044893248000 	-78 	68 	54 	850111 	0	0	0
242 	636251044893248000 	-86 	37 	19 	850112 	0	0	0
243 	636251044893258000 	-71 	85 	20 	850113 	0	0	0
244 	636251044893258000 	-97 	61 	25 	850114 	0	0	0
245 	636251044893258000 	-67 	73 	34 	850115 	0	0	0
246 	636251044893258000 	-89 	79 	39 	850116 	0	0	0
247 	636251044893258000 	-120 	85 	53 	850117 	0	0	0
248 	636251044893258000 	-85 	57 	27 	850118 	0	0	0
249 	636251044893258000 	-110 	87 	37 	850119 	0	0	0
250 	636251044893258000 	-89 	55 	-13 	850120 	0	0	0
251 	636251044894269000 	-79 	74 	62 	850121 	0	0	1
252 	636251044894269000 	-86 	92 	-1 	850122 	0	0	1
253 	636251044894269000 	-101 	69 	17 	850123 	0	0	1
254 	636251044894269000 	-84 	70 	-6 	850124 	0	0	1
255 	636251044894269000 	-71 	71 	37 	850125 	0	0	1
256 	636251044894269000 	-70 	71 	22 	850126 	0	0	1
257 	636251044894269000 	-90 	64 	38 	850127 	0	0	1
258 	636251044894269000 	-93 	78 	-27 	850128 	0	0	1
259 	636251044894269000 	-89 	79 	43 	850129 	0	0	1
260 	636251044894269000 	-70 	65 	34 	850130 	0	0	1
261 	636251044895272000 	-76 	72 	22 	850131 	0	0	1
262 	636251044895272000 	-102 	69 	42 	850132 	0	0	1
263 	636251044895272000 	-92 	72 	47 	850133 	0	0	1
264 	636251044895272000 	-105 	81 	9 	850134 	0	0	1
265 	636251044895272000 	-67 	62 	46 	850135 	0	0	1
266 	636251044895272000 	-77 	70 	7 	850136 	0	0	1
267 	636251044895272000 	-79 	81 	38 	850137 	0	0	1
268 	636251044895272000 	-95 	66 	14 	850138 	0	0	1
269 	636251044895272000 	-78 	52 	56 	850139 	0	0	1
270 	636251044895272000 	-70 	51 	53 	850140 	0	0	1
271 	636251044896271000 	-76 	46 	40 	850141 	0	0	1
272 	636251044896271000 	-84 	57 	33 	850142 	0	0	1
273 	636251044896271000 	-100 	48 	43 	850143 	0	0	1
274 	636251044896271000 	-83 	50 	-7 	850144 	0	0	1
275 	636251044896271000 	-71 	58 	22 	850145 	0	0	1
276 	636251044896271000 	-94 	58 	18 	850146 	0	0	1
277 	636251044896271000 	-83 	85 	37 	850147 	0	0	1
278 	636251044896271000 	-87 	64 	40 	850148 	0	0	1
279 	636251044896271000 	-58 	67 	91 	850149 	0	0	1
280 	636251044896271000 	-60 	54 	57 	850150 	0	0	1
281 	636251044897276000 	-65 	71 	39 	850151 	0	0	1
282 	636251044897276000 	-78 	56 	46 	850152 	0	0	1
283 	636251044897276000 	-81 	53 	61 	850153 	0	0	1
284 	636251044897276000 	-95 	69 	63 	850154 	0	0	1
285 	636251044897276000 	-78 	47 	50 	850155 	0	0	1
286 	636251044897276000 	-65 	55 	66 	850156 	0	0	1
287 	636251044897276000 	-86 	60 	58 	850157 	0	0	1
288 	636251044897276000 	-103 	60 	26 	850158 	0	0	1
289 	636251044897276000 	-63 	59 	27 	850159 	0	0	1
290 	636251044897276000 	-94 	68 	54 	850160 	0	0	1
291 	636251044898258000 	-99 	50 	37 	850161 	0	0	1
292 	636251044898258000 	-98 	68 	48 	850162 	0	0	1
293 	636251044898258000 	-88 	53 	32 	850163 	0	0	1
294 	636251044898258000 	-93 	75 	59 	850164 	0	0	1
295 	636251044898258000 	-102 	65 	24 	850165 	0	0	1
296 	636251044898258000 	-78 	50 	68 	850166 	0	0	1
297 	636251044898258000 	-89 	58 	32 	850167 	0	0	1
298 	636251044898258000 	-93 	62 	54 	850168 	0	0	1
299 	636251044898258000 	-95 	48 	33 	850169 	0	0	1
300 	636251044898258000 	-70 	70 	40 	850170 	0	0	1
301 	636251044899348000 	53 	51 	10 	850171 	1	1	1
302 	636251044899348000 	52 	52 	51 	850172 	1	1	1
303 	636251044899348000 	43 	71 	53 	850173 	1	1	1
304 	636251044899348000 	67 	58 	65 	850174 	1	1	1
305 	636251044899348000 	47 	68 	35 	850175 	1	1	1
306 	636251044899348000 	70 	42 	60 	850176 	1	1	1
307 	636251044899348000 	52 	61 	16 	850177 	1	1	1
308 	636251044899348000 	81 	56 	43 	850178 	1	1	1
309 	636251044899348000 	46 	59 	9 	850179 	1	1	1
310 	636251044899348000 	59 	57 	53 	850180 	1	1	1
311 	636251044900383000 	69 	65 	19 	850181 	1	1	1
312 	636251044900383000 	74 	42 	86 	850182 	1	1	1
313 	636251044900383000 	74 	45 	62 	850183 	1	1	1
314 	636251044900383000 	57 	68 	93 	850184 	1	1	1
315 	636251044900383000 	76 	62 	44 	850185 	1	1	1
316 	636251044900383000 	82 	42 	63 	850186 	1	1	1
317 	636251044900383000 	51 	75 	68 	850187 	1	1	1
318 	636251044900383000 	69 	52 	80 	850188 	1	1	1
319 	636251044900383000 	57 	63 	62 	850189 	1	1	1
320 	636251044900383000 	55 	68 	55 	850190 	1	1	1
321 	636251044901387000 	88 	56 	34 	850191 	1	1	1
322 	636251044901387000 	64 	44 	77 	850192 	1	1	1
323 	636251044901387000 	63 	67 	54 	850193 	1	1	1
324 	636251044901387000 	66 	60 	46 	850194 	1	1	1
325 	636251044901387000 	53 	71 	26 	850195 	1	1	1
326 	636251044901387000 	55 	53 	72 	850196 	1	1	1
327 	636251044901387000 	55 	78 	64 	850197 	1	1	1
328 	636251044901387000 	71 	50 	75 	850198 	1	1	1
329 	636251044901387000 	57 	66 	27 	850199 	1	1	1
330 	636251044901387000 	75 	60 	43 	850200 	1	1	1
331 	636251044902387000 	70 	39 	53 	850201 	1	1	1
332 	636251044902387000 	67 	58 	70 	850202 	1	1	1
333 	636251044902387000 	58 	56 	67 	850203 	1	1	1
334 	636251044902387000 	55 	51 	86 	850204 	1	1	1
335 	636251044902387000 	78 	53 	96 	850205 	1	1	1
336 	636251044902387000 	105 	51 	84 	850206 	1	1	1
337 	636251044902387000 	46 	69 	94 	850207 	1	1	1
338 	636251044902387000 	59 	63 	54 	850208 	1	1	1
339 	636251044902387000 	53 	50 	66 	850209 	1	1	1
340 	636251044902387000 	49 	53 	93 	850210 	1	1	1
341 	636251044903388000 	49 	50 	83 	850211 	1	1	1
342 	636251044903388000 	53 	68 	39 	850212 	1	1	1
343 	636251044903388000 	72 	61 	87 	850213 	1	1	1
344 	636251044903388000 	55 	41 	59 	850214 	1	1	1
345 	636251044903388000 	96 	53 	81 	850215 	1	1	1
346 	636251044903388000 	68 	41 	80 	850216 	1	1	1
347 	636251044903388000 	59 	66 	92 	850217 	1	1	1
348 	636251044903388000 	89 	53 	95 	850218 	1	1	1
349 	636251044903388000 	78 	52 	101 	850219 	1	1	1
350 	636251044903388000 	51 	35 	88 	850220 	1	1	1
351 	636251044904478000 	95 	43 	91 	850221 	1	1	1
352 	636251044904478000 	82 	53 	80 	850222 	1	1	1
353 	636251044904478000 	81 	38 	101 	850223 	1	1	1
354 	636251044904478000 	79 	59 	72 	850224 	1	1	1
355 	636251044904478000 	62 	54 	110 	850225 	1	1	1
356 	636251044904478000 	75 	29 	75 	850226 	1	1	1
357 	636251044904478000 	64 	53 	105 	850227 	1	1	1
358 	636251044904478000 	94 	45 	63 	850228 	1	1	1
359 	636251044904478000 	88 	35 	103 	850229 	1	1	1
360 	636251044904478000 	67 	38 	46 	850230 	1	1	1
361 	636251044905495000 	72 	56 	87 	850231 	1	1	1
362 	636251044905495000 	64 	50 	102 	850232 	1	1	1
363 	636251044905495000 	76 	54 	95 	850233 	1	1	1
364 	636251044905495000 	37 	49 	69 	850234 	1	1	1
365 	636251044905495000 	77 	53 	87 	850235 	1	1	1
366 	636251044905495000 	78 	39 	52 	850236 	1	1	1
367 	636251044905495000 	85 	49 	108 	850237 	1	1	1
368 	636251044905495000 	53 	67 	75 	850238 	1	1	1
369 	636251044905495000 	81 	43 	114 	850239 	1	1	1
370 	636251044905495000 	73 	64 	94 	850240 	1	1	1
371 	636251044906511000 	75 	31 	107 	850241 	1	1	1
372 	636251044906511000 	95 	23 	95 	850242 	1	1	1
373 	636251044906511000 	70 	60 	94 	850243 	1	1	1
374 	636251044906511000 	59 	41 	130 	850244 	1	1	1
375 	636251044906516000 	35 	36 	114 	850245 	1	1	1
376 	636251044906516000 	48 	53 	92 	850246 	1	1	1
377 	636251044906516000 	74 	31 	109 	850247 	1	1	1
378 	636251044906516000 	78 	23 	69 	850248 	1	1	1
379 	636251044906516000 	55 	53 	111 	850249 	1	1	1
380 	636251044906516000 	72 	33 	75 	850250 	1	1	1
381 	636251044907518000 	-74 	52 	104 	850251 	0	0	1
382 	636251044907518000 	-56 	34 	110 	850252 	0	0	1
383 	636251044907518000 	-62 	18 	124 	850253 	0	0	1
384 	636251044907518000 	-78 	35 	124 	850254 	0	0	1
385 	636251044907518000 	-66 	45 	119 	850255 	0	0	1
386 	636251044907518000 	-76 	44 	79 	850256 	0	0	1
387 	636251044907518000 	-59 	48 	115 	850257 	0	0	1
388 	636251044907518000 	-69 	49 	130 	850258 	0	0	1
389 	636251044907518000 	-52 	38 	102 	850259 	0	0	1
390 	636251044907518000 	-62 	46 	139 	850260 	0	0	1
391 	636251044908535000 	-91 	43 	112 	850261 	0	0	1
392 	636251044908535000 	-68 	16 	179 	850262 	0	0	1
393 	636251044908535000 	-77 	51 	110 	850263 	0	0	1
394 	636251044908535000 	-55 	10 	129 	850264 	0	0	1
395 	636251044908535000 	-63 	25 	111 	850265 	0	0	1
396 	636251044908535000 	-86 	37 	130 	850266 	0	0	1
397 	636251044908535000 	-101 	32 	119 	850267 	0	0	1
398 	636251044908535000 	-83 	40 	115 	850268 	0	0	1
399 	636251044908535000 	-114 	35 	56 	850269 	0	0	1
400 	636251044908535000 	-89 	49 	136 	850270 	0	0	1
401 	636251044909525000 	-63 	42 	94 	850271 	0	0	1
402 	636251044909525000 	-40 	44 	154 	850272 	0	0	1
403 	636251044909525000 	-61 	41 	146 	850273 	0	0	1
404 	636251044909525000 	-54 	32 	163 	850274 	0	0	1
405 	636251044909525000 	-53 	31 	128 	850275 	0	0	1
406 	636251044909525000 	-66 	55 	128 	850276 	0	0	1
407 	636251044909525000 	-99 	19 	92 	850277 	0	0	1
408 	636251044909525000 	-79 	38 	115 	850278 	0	0	1
409 	636251044909525000 	-77 	46 	114 	850279 	0	0	1
410 	636251044909525000 	-75 	29 	125 	850280 	0	0	1
411 	636251044910516000 	-72 	434 	127 	850281 	1	1	1
412 	636251044910516000 	-79 	430 	181 	850282 	1	1	1
413 	636251044910516000 	-80 	442 	120 	850283 	1	1	1
414 	636251044910516000 	-88 	445 	141 	850284 	1	1	1
415 	636251044910526000 	-72 	439 	117 	850285 	1	1	1
416 	636251044910526000 	-48 	435 	166 	850286 	1	1	1
417 	636251044910526000 	-81 	434 	135 	850287 	1	1	1
418 	636251044910526000 	-65 	423 	164 	850288 	1	1	1
419 	636251044910526000 	-67 	456 	151 	850289 	1	1	1
420 	636251044910526000 	-85 	438 	144 	850290 	1	1	1
421 	636251044911627000 	-82 	433 	135 	850291 	1	1	1
422 	636251044911627000 	-78 	429 	165 	850292 	1	1	1
423 	636251044911627000 	-80 	442 	134 	850293 	1	1	1
424 	636251044911627000 	-64 	424 	140 	850294 	1	1	1
425 	636251044911627000 	-71 	438 	125 	850295 	1	1	1
426 	636251044911627000 	-63 	427 	113 	850296 	1	1	1
427 	636251044911627000 	-61 	445 	124 	850297 	1	1	1
428 	636251044911627000 	-80 	433 	144 	850298 	1	1	1
429 	636251044911627000 	-82 	441 	149 	850299 	1	1	1
430 	636251044911627000 	-80 	425 	135 	850300 	1	1	1
431 	636251044912611000 	-82 	439 	115 	850301 	1	1	1
432 	636251044912611000 	-62 	416 	114 	850302 	1	1	1
433 	636251044912611000 	-44 	442 	152 	850303 	1	1	1
434 	636251044912611000 	-61 	430 	156 	850304 	1	1	1
435 	636251044912611000 	-52 	443 	152 	850305 	1	1	1
436 	636251044912611000 	-52 	431 	150 	850306 	1	1	1
437 	636251044912611000 	-61 	435 	131 	850307 	1	1	1
438 	636251044912611000 	-53 	415 	144 	850308 	1	1	1
439 	636251044912611000 	-70 	415 	129 	850309 	1	1	1
440 	636251044912611000 	-66 	426 	141 	850310 	1	1	1
